,Time,Latitude,Longitude,Altitude,Orientation,Atmospheric Layer
1661,1661,12.971693596515957,77.594564790737,18999.166435120867,3.38206031974792,Stratosphere
1662,1662,12.971693285653537,77.59456397519126,19010.0027785496,4.875942017508286,Stratosphere
1663,1663,12.971692967685076,77.5945631623897,19020.83912197833,-13.090889650731834,Stratosphere
1664,1664,12.9716926426348,77.59456235239426,19031.675465407057,4.915107208361362,Stratosphere
1665,1665,12.97169231052747,77.59456154526663,19042.51180883579,-5.492789878149466,Stratosphere
1666,1666,12.971691971388385,77.59456074106829,19053.34815226452,-4.713675329354781,Stratosphere
1667,1667,12.971691625243372,77.59455993986049,19064.184495693247,18.290764545950747,Stratosphere
1668,1668,12.971691272118806,77.59455914170428,19075.02083912198,0.1482552277178475,Stratosphere
1669,1669,12.971690912041582,77.59455834666045,19085.85718255071,11.146568824711409,Stratosphere
1670,1670,12.971690545039133,77.59455755478957,19096.69352597944,5.762459875868905,Stratosphere
1671,1671,12.97169017113941,77.59455676615195,19107.52986940817,-2.5668162769057306,Stratosphere
1672,1672,12.9716897903709,77.59455598080767,19118.3662128369,3.1002888608811867,Stratosphere
1673,1673,12.971689402762603,77.59455519881655,19129.20255626563,4.279327868137424,Stratosphere
1674,1674,12.971689008344052,77.59455442023817,19140.03889969436,12.841363388658236,Stratosphere
1675,1675,12.971688607145287,77.59455364513181,19150.87524312309,-3.752486525242441,Stratosphere
1676,1676,12.971688199196867,77.59455287355655,19161.71158655182,-5.450092768130212,Stratosphere
1677,1677,12.971687784529871,77.59455210557115,19172.54792998055,-2.3539965278197,Stratosphere
1678,1678,12.97168736317589,77.59455134123411,19183.38427340928,-11.01718662453594,Stratosphere
1679,1679,12.971686935167014,77.59455058060364,19194.22061683801,3.037645878578439,Stratosphere
1680,1680,12.97168650053585,77.59454982373771,19205.056960266746,-1.4633985531529323,Stratosphere
1681,1681,12.971686059315504,77.59454907069394,19215.89330369547,3.4575307556324404,Stratosphere
1682,1682,12.971685611539586,77.59454832152973,19226.7296471242,-4.500475678479456,Stratosphere
1683,1683,12.971685157242208,77.59454757630212,19237.56599055293,-3.0261451202316296,Stratosphere
1684,1684,12.971684696457974,77.59454683506789,19248.402333981663,0.7804614742694023,Stratosphere
1685,1685,12.971684229221983,77.5945460978835,19259.23867741039,-4.406376133748981,Stratosphere
1686,1686,12.971683755569831,77.5945453648051,19270.07502083912,2.674356674109924,Stratosphere
1687,1687,12.971683275537597,77.59454463588854,19280.911364267853,2.914430526893585,Stratosphere
1688,1688,12.971682789161845,77.59454391118933,19291.74770769658,2.442931936537833,Stratosphere
1689,1689,12.971682296479624,77.5945431907627,19302.58405112531,6.630582069063865,Stratosphere
1690,1690,12.971681797528468,77.59454247466353,19313.420394554043,2.8439445112440565,Stratosphere
1691,1691,12.971681292346384,77.59454176294633,19324.25673798277,0.6360677151596859,Stratosphere
1692,1692,12.971680780971852,77.59454105566536,19335.0930814115,-2.6982933662488238,Stratosphere
1693,1693,12.971680263443826,77.59454035287446,19345.929424840237,-5.730627403857347,Stratosphere
1694,1694,12.971679739801733,77.59453965462718,19356.765768268964,4.573627941934955,Stratosphere
1695,1695,12.971679210085457,77.59453896097672,19367.60211169769,-5.939877110282998,Stratosphere
1696,1696,12.971678674335347,77.5945382719759,19378.438455126423,-6.243404120995849,Stratosphere
1697,1697,12.97167813259222,77.59453758767724,19389.274798555158,2.2369041272956536,Stratosphere
1698,1698,12.97167758489734,77.59453690813281,19400.111141983885,0.0507996573363769,Stratosphere
1699,1699,12.971677031292428,77.59453623339442,19410.947485412613,-7.663959061322369,Stratosphere
1700,1700,12.971676471819656,77.59453556351345,19421.783828841344,0.5350935278413889,Stratosphere
1701,1701,12.97167590652164,77.59453489854093,19432.620172270075,-5.457510126273483,Stratosphere
1702,1702,12.97167533544144,77.59453423852752,19443.456515698806,-0.204170619446135,Stratosphere
1703,1703,12.971674758622566,77.59453358352349,19454.29285912753,2.579383191568292,Stratosphere
1704,1704,12.971674176108948,77.59453293357873,19465.129202556265,4.697387767875303,Stratosphere
1705,1705,12.971673587944965,77.59453228874277,19475.965545985,-10.58258946993166,Stratosphere
1706,1706,12.971672994175414,77.5945316490647,19486.801889413728,-0.7515391315587776,Stratosphere
1707,1707,12.971672394845532,77.59453101459329,19497.63823284245,0.5600915616882711,Stratosphere
1708,1708,12.971671790000972,77.59453038537681,19508.474576271183,0.1452750044626274,Stratosphere
1709,1709,12.971671179687805,77.59452976146325,19519.31091969992,3.027487562967464,Stratosphere
1710,1710,12.971670563952522,77.59452914290011,19530.147263128645,5.191314736724777,Stratosphere
1711,1711,12.971669942842029,77.59452852973452,19540.983606557376,-6.164541034023221,Stratosphere
1712,1712,12.971669316403638,77.59452792201316,19551.819949986108,-5.732439103792365,Stratosphere
1713,1713,12.971668684685069,77.59452731978236,19562.65629341484,-0.971169058014156,Stratosphere
1714,1714,12.97166804773444,77.59452672308797,19573.492636843566,2.011899722639896,Stratosphere
1715,1715,12.971667405600272,77.59452613197544,19584.328980272297,4.481273960793871,Stratosphere
1716,1716,12.971666758331484,77.59452554648982,19595.16532370103,-5.490646601843591,Stratosphere
1717,1717,12.971666105977375,77.5945249666757,19606.00166712976,-9.944310464671124,Stratosphere
1718,1718,12.971665448587643,77.59452439257724,19616.838010558487,-7.370941589920827,Stratosphere
1719,1719,12.971664786212363,77.59452382423818,19627.67435398722,-0.4579057102134333,Stratosphere
1720,1720,12.971664118901993,77.59452326170182,19638.51069741595,5.374856419310833,Stratosphere
1721,1721,12.97166344670736,77.59452270501099,19649.34704084468,-1.6635913353931135,Stratosphere
1722,1722,12.971662769679671,77.59452215420812,19660.18338427341,-1.0206034183043944,Stratosphere
1723,1723,12.971662087870504,77.59452160933515,19671.01972770214,-2.4552361489269754,Stratosphere
1724,1724,12.97166140133179,77.59452107043359,19681.85607113087,-8.12594681056294,Stratosphere
1725,1725,12.971660710115827,77.59452053754448,19692.6924145596,-2.1900011601441696,Stratosphere
1726,1726,12.97166001427527,77.59452001070844,19703.52875798833,2.409655739178488,Stratosphere
1727,1727,12.971659313863125,77.59451948996559,19714.36510141706,-4.20312729420209,Stratosphere
1728,1728,12.971658608932742,77.59451897535558,19725.201444845792,6.474177927829147,Stratosphere
1729,1729,12.971657899537824,77.59451846691763,19736.03778827452,0.0951914876178252,Stratosphere
1730,1730,12.971657185732406,77.59451796469047,19746.87413170325,3.241326679968091,Stratosphere
1731,1731,12.971656467570863,77.59451746871235,19757.710475131986,0.9829761502202732,Stratosphere
1732,1732,12.9716557451079,77.59451697902105,19768.54681856071,2.301253849506488,Stratosphere
1733,1733,12.971655018398554,77.59451649565388,19779.38316198944,16.304799053577995,Stratosphere
1734,1734,12.97165428749818,77.59451601864765,19790.21950541817,3.0953224493346654,Stratosphere
1735,1735,12.971653552462453,77.59451554803871,19801.055848846903,-1.0837612544995785,Stratosphere
1736,1736,12.971652813347363,77.5945150838629,19811.89219227563,-0.1421442879599065,Stratosphere
1737,1737,12.97165207020922,77.59451462615557,19822.72853570436,-1.1394290888368497,Stratosphere
1738,1738,12.971651323104624,77.59451417495161,19833.564879133093,-7.434303851022637,Stratosphere
1739,1739,12.971650572090487,77.59451373028536,19844.40122256182,-2.900055424008759,Stratosphere
1740,1740,12.971649817224025,77.59451329219071,19855.237565990552,0.2762776506488085,Stratosphere
1741,1741,12.97164905856273,77.59451286070104,19866.073909419283,6.214057995783385,Stratosphere
1742,1742,12.971648296164402,77.59451243584921,19876.91025284801,-0.9736776285618154,Stratosphere
1743,1743,12.971647530087107,77.59451201766757,19887.746596276746,3.154441604823817,Stratosphere
1744,1744,12.97164676038921,77.594511606188,19898.582939705477,-2.578630862504388,Stratosphere
1745,1745,12.971645987129335,77.59451120144182,19909.419283134204,3.6527096955665272,Stratosphere
1746,1746,12.971645210366392,77.59451080345987,19920.255626562936,1.816591376520452,Stratosphere
1747,1747,12.97164443015955,77.59451041227248,19931.091969991663,-6.5580224824124524,Stratosphere
1748,1748,12.971643646568236,77.59451002790944,19941.928313420394,-1.31471572745786,Stratosphere
1749,1749,12.971642859652144,77.59450965040001,19952.764656849125,0.1928890178396511,Stratosphere
1750,1750,12.971642069471216,77.59450927977298,19963.601000277853,2.456338839420549,Stratosphere
1751,1751,12.971641276085649,77.59450891605655,19974.437343706584,-5.249306709365905,Stratosphere
1752,1752,12.97164047955587,77.59450855927845,19985.273687135315,0.2548231801579301,Stratosphere
1753,1753,12.97163967994256,77.59450820946586,19996.110030564047,3.8119587683834006,Stratosphere
1754,1754,12.971638877306631,77.5945078666454,20006.94637399277,1.7496569075491215,Stratosphere
1755,1755,12.971638071709222,77.59450753084322,20017.782717421505,7.56189374964463,Stratosphere
1756,1756,12.9716372632117,77.59450720208486,20028.61906085024,8.465712070147143,Stratosphere
1757,1757,12.97163645187565,77.5945068803954,20039.455404278968,4.906897458492729,Stratosphere
1758,1758,12.971635637762878,77.59450656579932,20050.29174770769,5.304681768960915,Stratosphere
1759,1759,12.971634820935398,77.59450625832059,20061.128091136427,-0.2885303309270281,Stratosphere
1760,1760,12.971634001455431,77.59450595798265,20071.96443456516,-2.7067756292758776,Stratosphere
1761,1761,12.971633179385403,77.59450566480835,20082.800777993885,2.7994890617448918,Stratosphere
1762,1762,12.971632354787936,77.59450537882003,20093.637121422616,-1.0191599368937172,Stratosphere
1763,1763,12.971631527725842,77.5945051000395,20104.473464851348,1.1538200640297491,Stratosphere
1764,1764,12.97163069826212,77.59450482848797,20115.30980828008,-3.7607326699700874,Stratosphere
1765,1765,12.97162986645996,77.59450456418612,20126.146151708806,5.106797368573205,Stratosphere
1766,1766,12.97162903238272,77.59450430715411,20136.982495137538,-1.737174432676669,Stratosphere
1767,1767,12.971628196093938,77.59450405741151,20147.81883856627,3.9316036874763967,Stratosphere
1768,1768,12.971627357657315,77.59450381497733,20158.655181995,2.238468017452492,Stratosphere
1769,1769,12.971626517136723,77.59450357987005,20169.491525423728,-8.99387037180943,Stratosphere
1770,1770,12.97162567459619,77.59450335210758,20180.32786885246,9.452905087941089,Stratosphere
1771,1771,12.971624830099891,77.59450313170726,20191.16421228119,-3.0493581626210746,Stratosphere
1772,1772,12.971623983712162,77.59450291868588,20202.00055570992,-0.4284558686048134,Stratosphere
1773,1773,12.97162313549747,77.59450271305968,20212.83689913865,-1.752907145834447,Stratosphere
1774,1774,12.97162228552043,77.59450251484431,20223.67324256738,-1.7076801812170428,Stratosphere
1775,1775,12.971621433845792,77.59450232405489,20234.50958599611,2.537517807392165,Stratosphere
1776,1776,12.97162058053843,77.59450214070591,20245.34592942484,5.893047077718191,Stratosphere
1777,1777,12.971619725663343,77.59450196481139,20256.18227285357,-2.4109854214177378,Stratosphere
1778,1778,12.971618869285654,77.59450179638469,20267.0186162823,-0.7884325962273295,Stratosphere
1779,1779,12.971618011470596,77.59450163543866,20277.854959711032,-1.1380415647086428,Stratosphere
1780,1780,12.971617152283514,77.59450148198556,20288.69130313976,-2.933831872319085,Stratosphere
1781,1781,12.971616291789855,77.59450133603706,20299.52764656849,-8.16263099985239,Stratosphere
1782,1782,12.971615430055172,77.59450119760429,20310.363989997222,-1.579508180531173,Stratosphere
1783,1783,12.971614567145105,77.5945010666978,20321.20033342595,-0.8091177616125057,Stratosphere
1784,1784,12.97161370312538,77.59450094332756,20332.03667685468,3.741870216949408,Stratosphere
1785,1785,12.97161283806182,77.59450082750296,20342.87302028341,12.888520052795212,Stratosphere
1786,1786,12.971611972020323,77.59450071923283,20353.709363712143,-0.450490979294937,Stratosphere
1787,1787,12.971611105066856,77.59450061852542,20364.54570714087,-1.0948791574467585,Stratosphere
1788,1788,12.97161023726746,77.59450052538838,20375.3820505696,0.8306997512539576,Stratosphere
1789,1789,12.97160936868824,77.59450043982885,20386.218393998333,3.201867193655123,Stratosphere
1790,1790,12.97160849939536,77.59450036185329,20397.054737427065,6.720448314508845,Stratosphere
1791,1791,12.971607629455036,77.59450029146768,20407.891080855792,7.720653532012655,Stratosphere
1792,1792,12.97160675893354,77.59450022867738,20418.727424284523,5.415465316068341,Stratosphere
1793,1793,12.971605887897184,77.59450017348715,20429.56376771325,1.0105532103638395,Stratosphere
1794,1794,12.971605016412314,77.59450012590122,20440.400111141986,-4.8188063226937095,Stratosphere
1795,1795,12.97160414454532,77.59450008592319,20451.236454570717,7.232918741036202,Stratosphere
1796,1796,12.971603272362616,77.59450005355613,20462.072797999444,-2.220460817230405,Stratosphere
1797,1797,12.97160239993064,77.59450002880249,20472.909141428176,3.3376020202386867,Stratosphere
1798,1798,12.971601527315846,77.59450001166415,20483.745484856903,13.220302961900837,Stratosphere
1799,1799,12.97160065458471,77.59450000214242,20494.581828285634,-4.62171698242207,Stratosphere
1800,1800,12.971599781803713,77.59450000023804,20505.41817171437,6.071726235526977,Stratosphere
1801,1801,12.971598909039336,77.59450000595115,20516.254515143097,-5.089876550385453,Stratosphere
1802,1802,12.971598036358062,77.59450001928131,20527.090858571824,0.0138183654982728,Stratosphere
1803,1803,12.971597163826369,77.5945000402275,20537.92720200056,-1.344617859977658,Stratosphere
1804,1804,12.97159629151072,77.59450006878812,20548.763545429287,4.543919021730948,Stratosphere
1805,1805,12.971595419477568,77.59450010496101,20559.59988885801,-3.153264307141238,Stratosphere
1806,1806,12.971594547793336,77.5945001487434,20570.436232286746,-8.022350123380331,Stratosphere
1807,1807,12.971593676524428,77.59450020013198,20581.27257571548,4.347118146780612,Stratosphere
1808,1808,12.971592805737208,77.59450025912281,20592.108919144208,-1.7393066168676232,Stratosphere
1809,1809,12.971591935498012,77.5945003257114,20602.945262572932,4.797111554373219,Stratosphere
1810,1810,12.971591065873133,77.59450039989268,20613.781606001667,-3.6135799363644185,Stratosphere
1811,1811,12.971590196928808,77.59450048166102,20624.6179494304,2.2627608327649638,Stratosphere
1812,1812,12.971589328731232,77.59450057101014,20635.45429285913,-8.416356248619124,Stratosphere
1813,1813,12.971588461346542,77.59450066793329,20646.290636287857,0.2360571668595031,Stratosphere
1814,1814,12.971587594840807,77.59450077242306,20657.126979716588,-3.0743757582641824,Stratosphere
1815,1815,12.971586729280038,77.59450088447149,20667.96332314532,0.6021097808365008,Stratosphere
1816,1816,12.971585864730164,77.59450100407005,20678.799666574047,-0.7500297311121356,Stratosphere
1817,1817,12.971585001257049,77.59450113120963,20689.636010002778,-1.05919832342774,Stratosphere
1818,1818,12.971584138926458,77.59450126588054,20700.47235343151,-1.5312511931518733,Stratosphere
1819,1819,12.971583277804088,77.59450140807252,20711.30869686024,-0.5921602762375224,Stratosphere
1820,1820,12.971582417955531,77.59450155777475,20722.145040288968,2.836510535959196,Stratosphere
1821,1821,12.971581559446289,77.59450171497582,20732.9813837177,-6.718667193705839,Stratosphere
1822,1822,12.971580702341752,77.59450187966375,20743.81772714643,5.966471008021452,Stratosphere
1823,1823,12.971579846707217,77.594502051826,20754.65407057516,6.545891123240677,Stratosphere
1824,1824,12.97157899260786,77.59450223144945,20765.49041400389,4.164100666671816,Stratosphere
1825,1825,12.971578140108742,77.59450241852043,20776.32675743262,-1.4828385946990448,Stratosphere
1826,1826,12.9715772892748,77.59450261302469,20787.16310086135,0.841766923002915,Stratosphere
1827,1827,12.971576440170852,77.59450281494739,20797.99944429008,1.846924760733639,Stratosphere
1828,1828,12.971575592861573,77.59450302427317,20808.83578771881,1.2600412355379764,Stratosphere
1829,1829,12.971574747411506,77.59450324098609,20819.67213114754,-1.1149021085967328,Stratosphere
1830,1830,12.971573903885057,77.59450346506961,20830.508474576272,8.454721141058572,Stratosphere
1831,1831,12.97157306234648,77.59450369650669,20841.344818005,-1.456778226877721,Stratosphere
1832,1832,12.971572222859882,77.5945039352797,20852.18116143373,-4.13229828618889,Stratosphere
1833,1833,12.971571385489206,77.59450418137044,20863.017504862462,-3.897336374909462,Stratosphere
1834,1834,12.971570550298242,77.59450443476015,20873.853848291197,-3.144599333766216,Stratosphere
1835,1835,12.971569717350611,77.59450469542956,20884.69019171992,7.836344578368105,Stratosphere
1836,1836,12.97156888670976,77.5945049633588,20895.52653514865,-9.555327917562236,Stratosphere
1837,1837,12.971568058438969,77.59450523852746,20906.362878577384,-2.4722506007927283,Stratosphere
1838,1838,12.971567232601322,77.59450552091457,20917.19922200611,-0.5319869413789121,Stratosphere
1839,1839,12.971566409259731,77.59450581049863,20928.03556543484,-1.5210338708399227,Stratosphere
1840,1840,12.971565588476922,77.59450610725757,20938.871908863573,7.639167109695041,Stratosphere
1841,1841,12.971564770315409,77.59450641116881,20949.708252292305,10.31892182245808,Stratosphere
1842,1842,12.971563954837515,77.59450672220918,20960.544595721032,-3.143856754937637,Stratosphere
1843,1843,12.971563142105367,77.59450704035497,20971.380939149763,4.16167650352152,Stratosphere
1844,1844,12.97156233218087,77.59450736558198,20982.21728257849,-2.425842608640285,Stratosphere
1845,1845,12.971561525125718,77.59450769786541,20993.053626007222,-4.28335948054219,Stratosphere
1846,1846,12.971560721001392,77.59450803717996,21003.889969435957,-3.6062484730025113,Stratosphere
1847,1847,12.971559919869144,77.59450838349979,21014.726312864685,-9.85236067250736,Stratosphere
1848,1848,12.971559121790005,77.5945087367985,21025.562656293416,-5.900605433773736,Stratosphere
1849,1849,12.97155832682476,77.5945090970492,21036.398999722143,-2.0728116485769505,Stratosphere
1850,1850,12.971557535033972,77.59450946422442,21047.235343150875,0.2989531015247373,Stratosphere
1851,1851,12.971556746477953,77.5945098382962,21058.07168657961,-2.3224695859215307,Stratosphere
1852,1852,12.971555961216774,77.59451021923607,21068.908030008337,0.5091202990116174,Stratosphere
1853,1853,12.97155517931025,77.59451060701498,21079.744373437064,0.6309607044917009,Stratosphere
1854,1854,12.971554400817944,77.59451100160341,21090.5807168658,-1.336325276958494,Stratosphere
1855,1855,12.971553625799157,77.59451140297129,21101.417060294527,8.48512188999223,Stratosphere
1856,1856,12.971552854312923,77.59451181108805,21112.25340372325,-1.1730970093781594,Stratosphere
1857,1857,12.971552086418017,77.59451222592261,21123.089747151986,7.60763080834025,Stratosphere
1858,1858,12.971551322172928,77.59451264744337,21133.92609058072,6.561796114846938,Stratosphere
1859,1859,12.971550561635874,77.5945130756182,21144.762434009448,-1.58404734131124,Stratosphere
1860,1860,12.97154980486479,77.59451351041449,21155.598777438176,2.791459976860456,Stratosphere
1861,1861,12.97154905191732,77.59451395179914,21166.435120866907,-5.618608684940245,Stratosphere
1862,1862,12.971548302850822,77.59451439973851,21177.27146429564,1.9571707360977155,Stratosphere
1863,1863,12.971547557722356,77.59451485419848,21188.10780772437,5.466304457027499,Stratosphere
1864,1864,12.971546816588685,77.59451531514445,21198.944151153097,-2.255771999624929,Stratosphere
1865,1865,12.971546079506258,77.59451578254127,21209.780494581828,-5.973674013702627,Stratosphere
1866,1866,12.971545346531228,77.59451625635337,21220.61683801056,4.7999129550970805,Stratosphere
1867,1867,12.971544617719427,77.59451673654463,21231.453181439287,10.17754737467278,Stratosphere
1868,1868,12.971543893126372,77.59451722307851,21242.289524868014,0.1297136109191669,Stratosphere
1869,1869,12.971543172807262,77.5945177159179,21253.12586829675,2.8360459971764644,Stratosphere
1870,1870,12.971542456816964,77.5945182150253,21263.96221172548,-7.070231231687934,Stratosphere
1871,1871,12.97154174521002,77.59451872036267,21274.798555154208,-7.18625245881531,Stratosphere
1872,1872,12.971541038040636,77.59451923189151,21285.63489858294,-0.6271082067754679,Stratosphere
1873,1873,12.97154033536268,77.59451974957288,21296.47124201167,4.416567579662056,Stratosphere
1874,1874,12.971539637229682,77.59452027336731,21307.3075854404,-11.646753388020928,Stratosphere
1875,1875,12.97153894369482,77.59452080323493,21318.14392886913,3.0670895114752845,Stratosphere
1876,1876,12.97153825481092,77.59452133913537,21328.98027229786,-3.229515043483069,Stratosphere
1877,1877,12.971537570630463,77.59452188102779,21339.81661572659,5.287655505019434,Stratosphere
1878,1878,12.971536891205568,77.59452242887093,21350.65295915532,-4.641355665398049,Stratosphere
1879,1879,12.971536216587984,77.59452298262305,21361.48930258405,-4.958384803993857,Stratosphere
1880,1880,12.971535546829106,77.59452354224197,21372.32564601278,-4.069140075620827,Stratosphere
1881,1881,12.971534881979949,77.59452410768507,21383.161989441516,1.9543536245851851,Stratosphere
1882,1882,12.971534222091158,77.59452467890927,21393.99833287024,3.7915117324408936,Stratosphere
1883,1883,12.971533567213005,77.59452525587106,21404.83467629897,4.725841253474076,Stratosphere
1884,1884,12.971532917395368,77.59452583852648,21415.671019727703,-1.2512569408640906,Stratosphere
1885,1885,12.97153227268775,77.59452642683115,21426.507363156437,-4.864881171954627,Stratosphere
1886,1886,12.971531633139262,77.59452702074026,21437.34370658516,-0.7977517742176267,Stratosphere
1887,1887,12.971530998798624,77.59452762020857,21448.18005001389,1.85052883902118,Stratosphere
1888,1888,12.971530369714152,77.5945282251904,21459.016393442624,-0.4047988690543184,Stratosphere
1889,1889,12.97152974593377,77.5945288356397,21469.85273687135,-3.187714490754579,Stratosphere
1890,1890,12.971529127504995,77.59452945150993,21480.68908030008,-2.8700237599633334,Stratosphere
1891,1891,12.971528514474931,77.5945300727542,21491.525423728814,3.469159741271703,Stratosphere
1892,1892,12.971527906890284,77.59453069932518,21502.361767157545,0.3654130706264696,Stratosphere
1893,1893,12.971527304797329,77.59453133117513,21513.198110586272,-3.98124366259942,Stratosphere
1894,1894,12.971526708241932,77.59453196825594,21524.034454015004,5.455668731316388,Stratosphere
1895,1895,12.97152611726954,77.59453261051907,21534.87079744373,-5.159714080904264,Stratosphere
1896,1896,12.971525531925163,77.5945332579156,21545.707140872462,-6.871297412613851,Stratosphere
1897,1897,12.971524952253398,77.59453391039621,21556.543484301197,-3.727546926482864,Stratosphere
1898,1898,12.971524378298396,77.59453456791118,21567.379827729925,0.2534296375127358,Stratosphere
1899,1899,12.97152381010388,77.59453523041046,21578.216171158656,1.8573955224082384,Stratosphere
1900,1900,12.97152324771313,77.59453589784356,21589.052514587383,1.7286907537142735,Stratosphere
1901,1901,12.971522691168987,77.59453657015965,21599.888858016115,-2.404101989773726,Stratosphere
1902,1902,12.97152214051385,77.5945372473075,21610.72520144485,0.9557573293405492,Stratosphere
1903,1903,12.97152159578966,77.59453792923554,21621.561544873577,-5.019658728899539,Stratosphere
1904,1904,12.971521057037911,77.59453861589182,21632.397888302305,-4.089195068101162,Stratosphere
1905,1905,12.971520524299644,77.59453930722404,21643.23423173104,6.364692653190595,Stratosphere
1906,1906,12.971519997615443,77.59454000317953,21654.070575159767,2.980467414800807,Stratosphere
1907,1907,12.971519477025428,77.59454070370529,21664.9069185885,-2.1606666580930174,Stratosphere
1908,1908,12.97151896256925,77.59454140874794,21675.743262017226,2.775555426032726,Stratosphere
1909,1909,12.971518454286102,77.59454211825378,21686.57960544596,2.414861613124833,Stratosphere
1910,1910,12.971517952214702,77.59454283216877,21697.41594887469,-5.769083923719691,Stratosphere
1911,1911,12.971517456393292,77.59454355043852,21708.252292303416,-1.554020198332604,Stratosphere
1912,1912,12.971516966859646,77.59454427300831,21719.088635732147,3.9133434730974175,Stratosphere
1913,1913,12.971516483651053,77.59454499982311,21729.92497916088,0.0577063353760786,Stratosphere
1914,1914,12.971516006804316,77.59454573082755,21740.76132258961,-5.316740975018288,Stratosphere
1915,1915,12.971515536355763,77.59454646596595,21751.597666018337,-1.392196269543324,Stratosphere
1916,1916,12.971515072341235,77.5945472051823,21762.434009447068,4.678326693300105,Stratosphere
1917,1917,12.971514614796073,77.59454794842028,21773.2703528758,-5.211544712038859,Stratosphere
1918,1918,12.97151416375513,77.59454869562332,21784.10669630453,-2.2029439340548267,Stratosphere
1919,1919,12.971513719252766,77.59454944673446,21794.943039733254,-3.789507923313219,Stratosphere
1920,1920,12.97151328132284,77.59455020169649,21805.77938316199,-0.1944795587260651,Stratosphere
1921,1921,12.971512849998712,77.59455096045193,21816.61572659072,0.8948254943686089,Stratosphere
1922,1922,12.97151242531324,77.59455172294294,21827.452070019448,0.7107554011443884,Stratosphere
1923,1923,12.97151200729877,77.59455248911145,21838.28841344818,-0.9885523939851264,Stratosphere
1924,1924,12.971511595987147,77.59455325889913,21849.12475687691,4.059826832709834,Stratosphere
1925,1925,12.971511191409702,77.59455403224729,21859.96110030564,6.085676745357595,Stratosphere
1926,1926,12.971510793597256,77.59455480909705,21870.79744373437,0.7578866970386864,Stratosphere
1927,1927,12.971510402580108,77.59455558938923,21881.6337871631,-3.2442650650292566,Stratosphere
1928,1928,12.971510018388049,77.59455637306439,21892.47013059183,-1.706454600491841,Stratosphere
1929,1929,12.971509641050336,77.59455716006283,21903.306474020563,-1.3837773649168728,Stratosphere
1930,1930,12.971509270595725,77.59455795032461,21914.14281744929,4.623658787859163,Stratosphere
1931,1931,12.971508907052426,77.59455874378953,21924.97916087802,0.6620332279044373,Stratosphere
1932,1932,12.971508550448137,77.59455954039714,21935.815504306756,-5.186189748325827,Stratosphere
1933,1933,12.97150820081002,77.59456034008676,21946.65184773548,-1.5187430731085154,Stratosphere
1934,1934,12.971507858164706,77.59456114279746,21957.48819116421,7.210401069111675,Stratosphere
1935,1935,12.971507522538303,77.59456194846813,21968.324534592943,0.0385601899093772,Stratosphere
1936,1936,12.971507193956372,77.59456275703737,21979.160878021677,-2.2993633059058007,Stratosphere
1937,1937,12.971506872443944,77.59456356844359,21989.9972214504,-0.6553981072568114,Stratosphere
1938,1938,12.971506558025508,77.59456438262498,22000.833564879133,2.745569234502998,Stratosphere
1939,1939,12.97150625072502,77.59456519951954,22011.669908307864,-0.1677345821737729,Stratosphere
1940,1940,12.971505950565886,77.59456601906501,22022.506251736595,-5.620455517362462,Stratosphere
1941,1941,12.971505657570969,77.59456684119898,22033.342595165323,-0.7604195749381706,Stratosphere
1942,1942,12.97150537176259,77.59456766585885,22044.178938594054,-6.008834684827072,Stratosphere
1943,1943,12.97150509316252,77.59456849298175,22055.015282022785,1.4284316204047482,Stratosphere
1944,1944,12.97150482179198,77.5945693225047,22065.851625451516,10.289059389810896,Stratosphere
1945,1945,12.971504557671643,77.5945701543645,22076.687968880244,-1.2898871752696133,Stratosphere
1946,1946,12.97150430082163,77.59457098849781,22087.52431230897,3.4246541034546407,Stratosphere
1947,1947,12.971504051261505,77.59457182484107,22098.360655737702,-14.021501474442957,Stratosphere
1948,1948,12.971503809010276,77.59457266333057,22109.196999166437,5.981232912356438,Stratosphere
1949,1949,12.971503574086398,77.59457350390244,22120.033342595165,6.095200563342205,Stratosphere
1950,1950,12.971503346507768,77.59457434649265,22130.869686023896,-3.3935933903509232,Stratosphere
1951,1951,12.971503126291722,77.59457519103702,22141.706029452627,-1.0571230541738106,Stratosphere
1952,1952,12.971502913455032,77.59457603747121,22152.542372881355,3.3409658991083298,Stratosphere
1953,1953,12.971502708013912,77.59457688573075,22163.37871631009,-6.530804745691262,Stratosphere
1954,1954,12.971502509984012,77.59457773575102,22174.215059738817,-14.191002381221717,Stratosphere
1955,1955,12.971502319380418,77.59457858746727,22185.051403167545,0.3518568556365584,Stratosphere
1956,1956,12.971502136217648,77.59457944081461,22195.88774659628,-6.730517440703084,Stratosphere
1957,1957,12.971501960509654,77.59458029572806,22206.724090025007,-0.7879435001620327,Stratosphere
1958,1958,12.97150179226982,77.59458115214248,22217.56043345374,-6.189390695335243,Stratosphere
1959,1959,12.971501631510966,77.59458200999264,22228.396776882462,-5.254178242166615,Stratosphere
1960,1960,12.971501478245331,77.59458286921317,22239.2331203112,7.038339374990756,Stratosphere
1961,1961,12.971501332484596,77.59458372973866,22250.06946373993,-4.636807476555063,Stratosphere
1962,1962,12.97150119423986,77.59458459150353,22260.90580716866,12.849925087957311,Stratosphere
1963,1963,12.97150106352166,77.59458545444214,22271.742150597387,-6.550052425823232,Stratosphere
1964,1964,12.971500940339943,77.59458631848877,22282.57849402612,3.96031236245022,Stratosphere
